Organisation Name,Telephone Number,Website,Hostname,IP Address,Session Start Date/Time,Monitor Resolution,Operating System,Browser,Device Type,Longitude,Latitude,Country,Town / City,County / State,Registered Address,Entry Page,Keywords,Sources,PPC,Organic,Geolocated,Visit Duration,Page Visits
Blogbugs,623-894-5205,http://www.dpdohod.com,164.21.180.4,27.128.200.86,17-11-2017 15:58,1600 * 900,5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.,Chrome/61.0.3163.100 Safari/537.36,Desktop,3.5373587,50.9275809,Belgium,Oostrozebeke,West-Vlaanderen,,www2.ee-ip.org/company/CompanyPage/show/dnv-gl/file/295_The_Energy_Industry_Times-A_new_way_of_thinking_about_energy_efficiency,,www.linkedin.com,0,1,1,,www.www2.ee-ip.org/company/CompanyPage/show/dnv-gl/file/295_The_Energy_Industry_Times-A_new_way_of_thinking_about_energy_efficiency --> www.www2.ee-ip.org/company/CompanyPage/show/dnv-gl/file/295_The_Energy_Industry_Times-A_new_way_of_thinking_about_energy_efficiency
Aniota,975-814-9672,http://www.knitty.com,52.240.105.134,118.129.237.208,17-11-2017 14:02,1093 * 614,5.0 (Windows),Firefox,Desktop,16.37417,48.20861,Austria,Wien,Wien,,ee-ip.org/about,,www.ee-ip.org,0,0,0,,www.ee-ip.org/about --> www.ee-ip.org/the-network
Bestru,500-100-5265,http://www.sportyou.com,227.221.237.83,185.119.227.72,17-11-2017 13:38,1920 * 1080,5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64,Firefox,Desktop,-70.656,-33.465,Chile,Santiago,Region Metropolitana,,ee-ip.org/articles/detailed/98f85c82137034b753f025e3f9a9c9d8/c-level-new-approach-to-safeguard-energy-efficiency-investments,,,0,0,0,,www.ee-ip.org/articles/detailed/98f85c82137034b753f025e3f9a9c9d8/c-level-new-approach-to-safeguard-energy-efficiency-investments --> www.ee-ip.org/articles/detailed/b47874cb44f784387d2ff09bc390df64/energy-efficiency-works
Neolaia,724-367-7408,http://www.ecetia.com,155.238.159.14,146.139.206.222,17-11-2017 13:18,360 * 640,5.0 (Linux; Android 6.0.1; SM-J700F Build/MMB29K;,Version/4.0 Chrome/62.0.3202.84 Mobile Safari/537.36 [Pinterest/Android],Mobile,100.52917,13.73417,Thailand,Bangkok,Krung Thep,,ee-ip.org/services,,pinterest.com,0,0,0,,www.ee-ip.org/services
Aniota,975-814-9672,http://www.knitty.com,52.240.105.134,118.129.237.208,17-11-2017 12:57,1093 * 614,5.0 (Windows),Firefox,Desktop,16.37417,48.20861,Austria,Wien,Wien,,ee-ip.org,,,0,0,0,,www.ee-ip.org --> www.ee-ip.org/about --> www.ee-ip.org/about
Androidz,628-305-4586,http://www.itaucard.com,45.199.234.16,110.140.84.142,17-11-2017 10:11,360 * 740,5.0 (Linux; Android 7.1.1; SM-N950N Build/NMF26X;,Version/4.0 Chrome/62.0.3202.84 Mobile Safari/537.36 [Pinterest/Android],Mobile,127.3329,36.2945,Korea (South),Daejeon,Daejeon Gwangyeoksi,,ee-ip.org/services,,pinterest.com,0,0,0,,www.ee-ip.org/services
Lefora,981-710-9025,http://www.emediate.com,246.163.33.55,224.38.187.42,16-11-2017 23:39,1366 * 768,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/61.0.3163.100 Safari/537.36,Desktop,23.3217,42.6978,Bulgaria,Sofiya,Sofiya-Grad,,www2.ee-ip.org/company/CompanyPage/show/acte-heat-exchanger/file/187_Compact_heat_recuperators_for_Power_Generation_and_18kW_CHP_Gas_Turbine,,,0,0,0,,www.www2.ee-ip.org/company/CompanyPage/show/acte-heat-exchanger/file/187_Compact_heat_recuperators_for_Power_Generation_and_18kW_CHP_Gas_Turbine
Ifrogz,953-549-8359,http://www.trivela.com,242.231.158.44,191.225.30.69,16-11-2017 19:24,1680 * 1050,5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64,Firefox,Desktop,9.26832,48.57188,Germany,Bempflingen,Baden-Wuerttemberg,,www2.ee-ip.org/company/CompanyPage/show/econ-solutions-gmbh/file/312_EVU__Stadtwerke:_Vom_Energielieferanten_zum_Energiepartner,,,0,0,0,,www.www2.ee-ip.org/company/CompanyPage/show/econ-solutions-gmbh/file/312_EVU__Stadtwerke:_Vom_Energielieferanten_zum_Energiepartner
Rackcdn,874-294-3410,http://www.jobing.com,94.221.206.194,45.127.100.195,16-11-2017 16:09,375 * 667,5.0 (iPhone; CPU iPhone OS 11_1_1 like Mac OS X) ,Mobile/15B150,Mobile,126.98265,37.561,Korea (South),Seoul,Seoul Teukbyeolsi,,ee-ip.org/services,,www.pinterest.com,0,0,0,,www.ee-ip.org/services
Routeyou,241-092-8594,http://www.picswan.com,123.237.186.12,203.61.196.220,16-11-2017 16:02,1093 * 615,5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.,Chrome/61.0.3163.100 Safari/537.36,Desktop,-84.38828,33.79846,United States,Atlanta,Georgia,,ee-ip.org/articles/detailed/e360b8ba312356f89fce2817eb9aa841/choosing-the-best-techniques-for-waste-heat-recovery,,www.bing.com,0,1,0,,www.ee-ip.org/articles/detailed/e360b8ba312356f89fce2817eb9aa841/choosing-the-best-techniques-for-waste-heat-recovery
Rackcdn,874-294-3410,http://www.jobing.com,209.237.75.49,242.160.218.75,16-11-2017 13:00,375 * 667,5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) ,Mobile/14G60,Mobile,126.98265,37.561,Korea (South),Seoul,Seoul Teukbyeolsi,,ee-ip.org/services,,www.pinterest.com,0,0,0,,www.ee-ip.org/services
Moshimo,843-039-2639,http://www.kaskoos.com,141.213.162.120,190.44.183.98,16-11-2017 10:09,1920 * 1200,5.0 (Windows),Firefox,Desktop,7.4653,51.5136,Germany,Dortmund,Nordrhein-Westfalen,,www2.ee-ip.org/company/CompanyPage/show/wattline-gmbh/file/302_ab_2016:_Neue_Foerdermittel_fuer_Energieeffizienz-Massnahmen,,t.co,0,0,0,,www.www2.ee-ip.org/company/CompanyPage/show/wattline-gmbh/file/302_ab_2016:_Neue_Foerdermittel_fuer_Energieeffizienz-Massnahmen
Sucaiw,622-629-2671,http://www.ebookee.com,191.35.122.120,184.180.7.224,16-11-2017 09:58,1366 * 768,5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.,Chrome/62.0.3202.94 Safari/537.36,Desktop,26.09935,44.43655,Romania,Bucuresti,Bucuresti,,ee-ip.org/articles/detailed/new-recording-of-energy-performance-contracts-epcs-in-government-accounts,,www.google.ro,0,1,0,,www.ee-ip.org/articles/detailed/new-recording-of-energy-performance-contracts-epcs-in-government-accounts
Newsky,983-768-0461,http://www.ipathram.com,204.40.125.66,209.252.197.25,16-11-2017 09:53,1829 * 1029,5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .,Firefox,Desktop,8.43328,49.03691,Germany,Waldstadt (Karlsruhe),Baden-Wuerttemberg,,ee-ip.org/the-network,,,0,0,0,,www.ee-ip.org/the-network --> www.ee-ip.org/articles --> www.ee-ip.org/articles/detailed/ca964c970447bfe0721c763ab4b2b43c/energy-flexibility-initiative-from-the-university-of-stuttgart --> www.ee-ip.org/articles --> www.ee-ip.org/the-network
Newsky,983-768-0461,http://www.ipathram.com,204.40.125.66,209.252.197.25,16-11-2017 09:50,1536 * 864,5.0 (Windows NT 6.1; Win64; x64; Trident/7.0; rv:,Firefox,Desktop,8.43328,49.03691,Germany,Waldstadt (Karlsruhe),Baden-Wuerttemberg,,ee-ip.org/the-network,,,0,0,0,,www.ee-ip.org/the-network
Foromtb,724-367-7408,http://www.inkclub.com,223.254.35.236,68.137.162.176,16-11-2017 09:42,1920 * 1080,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/62.0.3202.94 Safari/537.36,Desktop,-8.61,41.15583,Portugal,Porto,Porto,,ee-ip.org/events/detailed/1095bd3fa21d76ead5b192c95c8d0602/3rd-clean-energy-finance-europe-conference,,www.google.pt,0,1,0,,www.ee-ip.org/events/detailed/1095bd3fa21d76ead5b192c95c8d0602/3rd-clean-energy-finance-europe-conference
Rackcdn,874-294-3410,http://www.jobing.com,108.206.253.183,111.234.110.10,16-11-2017 08:39,360 * 640,5.0 (Linux; Android 7.0; SM-G930S Build/NRD90M; w,Version/4.0 Chrome/62.0.3202.84 Mobile Safari/537.36 [Pinterest/Android],Mobile,126.98265,37.561,Korea (South),Seoul,Seoul Teukbyeolsi,,ee-ip.org/services,,pinterest.com,0,0,0,,www.ee-ip.org/services
Lookpipe,724-367-7408,,173.64.15.238,190.127.191.194,16-11-2017 07:47,1219 * 975,5.0 (Windows NT 6.1; Trident/7.0; SLCC2; .NET CLR,Firefox,Desktop,126.98265,37.561,Korea (South),Seoul,Seoul Teukbyeolsi,,ee-ip.org/services,,,0,0,0,,www.ee-ip.org/services
Newsky,983-768-0461,http://www.ipathram.com,204.40.125.66,209.252.197.25,15-11-2017 20:29,1920 * 1080,5.0 (Windows),Firefox,Desktop,8.43328,49.03691,Germany,Waldstadt (Karlsruhe),Baden-Wuerttemberg,,ee-ip.org/articles/detailed/d001b838ce98ab941dfa2723129fb7e9/open-now-the-energy-efficiency-barometer-of-industry-a-tool-to-enhance-industrial-energy-producti,,,0,0,0,,www.ee-ip.org/articles/detailed/d001b838ce98ab941dfa2723129fb7e9/open-now-the-energy-efficiency-barometer-of-industry-a-tool-to-enhance-industrial-energy-producti --> www.ee-ip.org/articles/detailed/d001b838ce98ab941dfa2723129fb7e9/open-now-the-energy-efficiency-barometer-of-industry-a-tool-to-enhance-industrial-energy-producti
Rackcdn,874-294-3410,http://www.jobing.com,6.84.157.239,37.238.83.211,15-11-2017 19:27,400 * 640,5.0 (Linux; Android 6.0.1; SM-N915L Build/MMB29K;,Version/4.0 Chrome/62.0.3202.84 Mobile Safari/537.36 [Pinterest/Android],Mobile,126.98265,37.561,Korea (South),Seoul,Seoul Teukbyeolsi,,ee-ip.org/services,,pinterest.com,0,0,0,,www.ee-ip.org/services
Esdlife,724-367-7408,,126.155.131.137,77.218.34.80,15-11-2017 18:41,1366 * 768,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/62.0.3202.75 Safari/537.36,Desktop,26.09935,44.43655,Romania,Bucuresti,Bucuresti,,www2.ee-ip.org/company/CompanyPage/show/dnv-gl/file/295_The_Energy_Industry_Times-A_new_way_of_thinking_about_energy_efficiency,,www.linkedin.com,0,1,0,,www.www2.ee-ip.org/company/CompanyPage/show/dnv-gl/file/295_The_Energy_Industry_Times-A_new_way_of_thinking_about_energy_efficiency
Datanta,718-595-1349,http://www.crutop.com,154.125.150.74,244.126.193.189,15-11-2017 16:13,1600 * 900,5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.,Chrome/61.0.3163.100 Safari/537.36,Desktop,32.8597419,39.9333635,Turkey,Istanbul,AltÄ±ndaÄŸ,,ee-ip.org/events,,www.google.com.tr,0,1,1,,www.ee-ip.org/events --> www.ee-ip.org/events/detailed/1095bd3fa21d76ead5b192c95c8d0602/3rd-clean-energy-finance-europe-conference --> www.ee-ip.org/events/detailed/1095bd3fa21d76ead5b192c95c8d0602/3rd-clean-energy-finance-europe-conference --> www.ee-ip.org/articles --> www.ee-ip.org/events --> www.ee-ip.org/events/detailed/8eed9b1126b385cb0a7df41e1ab4eed0/workshop-energy-efficiency-first-easier-said-than-done --> www.ee-ip.org/events/detailed-event
Sonetel,245-626-9851,http://www.jizzle.com,243.111.215.75,183.209.62.99,15-11-2017 15:53,1536 * 864,5.0 (Windows),Firefox,Desktop,16.37417,48.20861,Austria,Wien,Wien,,ee-ip.org/articles/detailed/cd1f96b1d394443932e9fda5c8ad32ce/street-lighting-help-us-unlock-access-to-financing-we-need-your-technical-knowledge,,,0,0,0,,www.ee-ip.org/articles/detailed/cd1f96b1d394443932e9fda5c8ad32ce/street-lighting-help-us-unlock-access-to-financing-we-need-your-technical-knowledge
Garaget,440-019-6422,http://www.henhaoji.com,54.35.189.23,139.140.71.147,15-11-2017 15:25,1920 * 1080,5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.,Chrome/61.0.3163.100 Safari/537.36,Desktop,4.35249,50.84674,Belgium,Brussels,Brussels,,ee-ip.org,,www.ecosia.org,0,0,0,,www.ee-ip.org --> www.ee-ip.org/about --> www.ee-ip.org/about --> www.ee-ip.org/services --> www.ee-ip.org/partners --> www.ee-ip.org/articles --> www.ee-ip.org/articles/detailed/cd1f96b1d394443932e9fda5c8ad32ce/street-lighting-help-us-unlock-access-to-financing-we-need-your-technical-knowledge --> www.ee-ip.org --> www.ee-ip.org/about --> www.ee-ip.org --> www.ee-ip.org/articles/detailed/cd1f96b1d394443932e9fda5c8ad32ce/street-lighting-help-us-unlock-access-to-financing-we-need-your-technical-knowledge --> www.ee-ip.org/articles --> www.ee-ip.org/articles/detailed/cd1f96b1d394443932e9fda5c8ad32ce/street-lighting-help-us-unlock-access-to-financing-we-need-your-technical-knowledge --> www.ee-ip.org --> www.ee-ip.org/articles/detailed/f94a813bf7ff710fc32bd432d50614d0/energy-data-insights-the-missing-smart-step-to-better-building-performance --> www.ee-ip.org/events --> www.ee-ip.org/about --> www.ee-ip.org --> www.ee-ip.org/articles/detailed/cd1f96b1d394443932e9fda5c8ad32ce/street-lighting-help-us-unlock-access-to-financing-we-need-your-technical-knowledge --> www.ee-ip.org/about --> www.ee-ip.org
Efaucets,724-367-7408,,237.126.208.110,221.180.54.224,15-11-2017 14:08,1366 * 768,5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.,Chrome/62.0.3202.89 Safari/537.36,Desktop,-70.656,-33.465,Chile,Santiago,Region Metropolitana,,www2.ee-ip.org/company/CompanyPage/show/european-copper-institute/file/317_Top_10_Facts_about_Electromagnetic_Processing,,www.linkedin.com,0,1,0,,www.www2.ee-ip.org/company/CompanyPage/show/european-copper-institute/file/317_Top_10_Facts_about_Electromagnetic_Processing --> www.ee-ip.org/articles --> www.ee-ip.org/articles/detailed/f94a813bf7ff710fc32bd432d50614d0/energy-data-insights-the-missing-smart-step-to-better-building-performance --> www.ee-ip.org/nc/business-practices --> www.www2.ee-ip.org/company/CompanyPage/show/european-copper-institute/file/323_10_Facts_about_Heat_Pumps --> www.www2.ee-ip.org/company/CompanyPage/show/european-copper-institute/file/320_10_Facts_about_Building_Automation --> www.www2.ee-ip.org/company/CompanyPage/show/european-copper-institute/file/325_10_Facts_about_Energy_Management --> www.www2.ee-ip.org/company/CompanyPage/show/european-copper-institute/file/324_Top_10_about_Electric_Motor_Systems --> www.www2.ee-ip.org/company/CompanyPage/show/european-copper-institute/file/322_10_Facts_about_Cogeneration-CHP
Nytimes,515-198-6288,http://www.atraveo.com,29.188.6.150,36.71.114.240,15-11-2017 14:06,1680 * 1050,5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.,Chrome/61.0.3163.100 Safari/537.36,Desktop,2.06955,48.70206,France,Saint-Remy-Les-Chevreuse,Yvelines,,ee-ip.org/events,,www.ee-ip.org,0,0,0,,www.ee-ip.org/events --> www.ee-ip.org/events/detailed/0301f192e42e774f1d19f1070abd4d91/icp-industry-final-technical-forum-webinar --> www.ee-ip.org/events --> www.ee-ip.org/nc/business-practices --> www.ee-ip.org/services
Sonetel,245-626-9851,http://www.jizzle.com,243.111.215.75,183.209.62.99,15-11-2017 13:46,1536 * 864,5.0 (Windows),Firefox,Desktop,16.37417,48.20861,Austria,Wien,Wien,,ee-ip.org/articles/detailed/cd1f96b1d394443932e9fda5c8ad32ce/street-lighting-help-us-unlock-access-to-financing-we-need-your-technical-knowledge,,,0,0,0,,www.ee-ip.org/articles/detailed/cd1f96b1d394443932e9fda5c8ad32ce/street-lighting-help-us-unlock-access-to-financing-we-need-your-technical-knowledge
Calend,412-424-4343,http://www.isetan.com,161.80.132.242,252.19.220.191,15-11-2017 11:24,1440 * 900,5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebK,Version/11.0.1 Safari/604.3.5,Mac,9.192,45.472,Italy,Milano,Milano,,ee-ip.org/articles/detailed/d001b838ce98ab941dfa2723129fb7e9/open-now-the-energy-efficiency-barometer-of-industry-a-tool-to-enhance-industrial-energy-producti,,,0,0,0,,www.ee-ip.org/articles/detailed/d001b838ce98ab941dfa2723129fb7e9/open-now-the-energy-efficiency-barometer-of-industry-a-tool-to-enhance-industrial-energy-producti
Nytimes,515-198-6288,http://www.atraveo.com,29.188.6.150,36.71.114.240,15-11-2017 10:29,1680 * 1050,5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.,Chrome/61.0.3163.100 Safari/537.36,Desktop,2.06955,48.70206,France,Saint-Remy-Les-Chevreuse,Yvelines,,ee-ip.org/articles/detailed/ff284a1de13cddc93dd350c27d9fd84e/industry-at-crossroads-reflections-from-eefig-industry-event,,www.linkedin.com,0,1,0,,www.ee-ip.org/articles/detailed/ff284a1de13cddc93dd350c27d9fd84e/industry-at-crossroads-reflections-from-eefig-industry-event --> www.ee-ip.org/articles/detailed/53342740eae28d5ee08e107a0b057533/icp-top-2-benefits-for-energy-efficiency-project-developers
Lefora,981-710-9025,http://www.emediate.com,246.163.33.55,224.38.187.42,15-11-2017 00:47,1366 * 768,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/61.0.3163.100 Safari/537.36,Desktop,23.3217,42.6978,Bulgaria,Sofiya,Sofiya-Grad,,www2.ee-ip.org/company/CompanyPage/show/acte-heat-exchanger/file/187_Compact_heat_recuperators_for_Power_Generation_and_18kW_CHP_Gas_Turbine,,www.google.bg,0,1,0,,www.www2.ee-ip.org/company/CompanyPage/show/acte-heat-exchanger/file/187_Compact_heat_recuperators_for_Power_Generation_and_18kW_CHP_Gas_Turbine --> www.www2.ee-ip.org/company/CompanyPage/show/acte-heat-exchanger/file/187_Compact_heat_recuperators_for_Power_Generation_and_18kW_CHP_Gas_Turbine
Mefeedia,706-405-1226,http://www.raptower.com,162.104.251.27,103.208.143.221,14-11-2017 23:01,1920 * 1080,5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.,Chrome/62.0.3202.94 Safari/537.36,Desktop,-77.0284,38.9069,United States,Washington,District Of Columbia,,ee-ip.org,,,0,0,0,,www.ee-ip.org
Nikaidou,724-367-7408,,118.159.165.113,65.233.46.106,14-11-2017 19:08,1680 * 1050,5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .,Firefox,Desktop,-85.8234,33.5777,United States,Nashville,Talladega County,,ee-ip.org/services,,,0,0,1,,www.ee-ip.org/services --> www.ee-ip.org/services
Petedge,514-091-7972,http://www.todaybit.com,226.3.108.164,176.83.88.94,14-11-2017 16:29,1920 * 1080,5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .,Firefox,Desktop,8.69199,49.41695,Germany,Neuenheim,Baden-Wuerttemberg,,ee-ip.org/articles/detailed,,,0,0,0,,www.ee-ip.org/articles/detailed
Ewfund,223-535-2816,http://www.whbear.com,39.176.19.238,224.68.104.60,14-11-2017 15:39,1280 * 1024,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393,Desktop,14.28629,48.30607,Austria,Linz,Oberoesterreich,,ee-ip.org,,,0,0,0,,www.ee-ip.org --> www.ee-ip.org/about --> www.ee-ip.org/events --> www.ee-ip.org/partners --> www.ee-ip.org/articles --> www.ee-ip.org/services
Onofre,474-308-2642,http://www.centanet.com,82.126.162.244,12.241.222.194,14-11-2017 15:29,1920 * 1080,5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .,Firefox,Desktop,17.36396,48.67653,Slovak Republic,Senica,Trnavsky,,www2.ee-ip.org/company/CompanyPage/show/wattline-gmbh/file/257_Stromkosten_sparen_durch_Netzentgeltoptimierung,,,0,0,0,,www.www2.ee-ip.org/company/CompanyPage/show/wattline-gmbh/file/257_Stromkosten_sparen_durch_Netzentgeltoptimierung
Onofre,474-308-2642,http://www.centanet.com,82.126.162.244,12.241.222.194,14-11-2017 15:25,1920 * 1080,5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.,Chrome/61.0.3163.100 Safari/537.36,Desktop,17.1384662,48.1450515,Slovak Republic,Senica,Bratislava Ii,,www2.ee-ip.org/company/CompanyPage/show/wattline-gmbh/file/257_Stromkosten_sparen_durch_Netzentgeltoptimierung,,www.linkedin.com,0,1,1,,www.www2.ee-ip.org/company/CompanyPage/show/wattline-gmbh/file/257_Stromkosten_sparen_durch_Netzentgeltoptimierung --> www.www2.ee-ip.org/company/CompanyPage/show/wattline-gmbh/file/257_Stromkosten_sparen_durch_Netzentgeltoptimierung --> www.www2.ee-ip.org/company/CompanyPage/show/wattline-gmbh/file/257_Stromkosten_sparen_durch_Netzentgeltoptimierung --> www.ee-ip.org/articles --> www.www2.ee-ip.org/company/CompanyPage/show/wattline-gmbh/file/257_Stromkosten_sparen_durch_Netzentgeltoptimierung --> www.ee-ip.org/nc/business-practices --> www.ee-ip.org/articles --> www.ee-ip.org/articles/detailed/ca964c970447bfe0721c763ab4b2b43c/energy-flexibility-initiative-from-the-university-of-stuttgart --> www.ee-ip.org/articles --> www.ee-ip.org/articles/detailed/ff284a1de13cddc93dd350c27d9fd84e/industry-at-crossroads-reflections-from-eefig-industry-event --> www.ee-ip.org/articles/detailed/9cd5dcf4d5ddf42d2b30ff99cbe48c70/how-icp-can-contribute-to-the-success-of-energy-efficiency-networks --> www.ee-ip.org/articles/detailed/992922ef9946ed1ddd15f461e1d06e53/the-g20-energy-efficiency-forum-and-the-energy-efficiency-investment-toolkit --> www.www2.ee-ip.org/company/CompanyPage/show/wattline-gmbh/file/257_Stromkosten_sparen_durch_Netzentgeltoptimierung
Chinahrd,234-456-0338,http://www.ddanzi.com,255.228.244.252,24.2.80.185,14-11-2017 15:23,1920 * 1080,5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML,Chrome/62.0.3202.75 Safari/537.36,Desktop,23.5907,38.4625,Greece,Chalkis,Sterea Ellada,,ee-ip.org/articles/detailed/f94a813bf7ff710fc32bd432d50614d0/energy-data-insights-the-missing-smart-step-to-better-building-performance,,t.co,0,0,0,,www.ee-ip.org/articles/detailed/f94a813bf7ff710fc32bd432d50614d0/energy-data-insights-the-missing-smart-step-to-better-building-performance
Dottech,705-870-9856,http://www.germany.com,78.195.105.168,175.211.214.87,14-11-2017 10:26,960 * 540,5.0 (Macintosh),Firefox,Mac,13.4061,52.5192,Germany,Berlin,Berlin,,www2.ee-ip.org/company/CompanyPage/show/econ-solutions-gmbh/file/312_EVU__Stadtwerke:_Vom_Energielieferanten_zum_Energiepartner,,t.co,0,0,0,,www.www2.ee-ip.org/company/CompanyPage/show/econ-solutions-gmbh/file/312_EVU__Stadtwerke:_Vom_Energielieferanten_zum_Energiepartner
Shinkin,448-881-6873,http://www.ngoisao.com,244.213.194.27,185.224.201.92,14-11-2017 07:33,375 * 667,5.0 (iPhone; CPU iPhone OS 11_1_1 like Mac OS X) ,Version/11.0 Mobile/15B150 Safari/604.1,Mobile,-0.857306172,53.11067147,United Kingdom,Newark,Nottinghamshire,"Satellite House, 108 Churchill Road, Bicester, Oxfordshire, OX26 4XD",ee-ip.org/services,,,0,0,1,,www.ee-ip.org/services --> www.ee-ip.org/partners
Linkmela,250-485-7806,http://www.forher.com,128.197.90.71,7.129.58.101,14-11-2017 06:25,400 * 640,5.0 (Linux; Android 6.0.1; SM-N915K Build/MMB29K;,Version/4.0 Chrome/62.0.3202.84 Mobile Safari/537.36 [Pinterest/Android],Mobile,126.98265,37.561,Korea (South),Seoul,Seoul Teukbyeolsi,,www2.ee-ip.org,,pinterest.com,0,0,0,,www.www2.ee-ip.org --> www.www2.ee-ip.org
Rackcdn,874-294-3410,http://www.jobing.com,147.104.27.125,193.198.189.82,14-11-2017 00:56,768 * 1024,5.0 (iPad; CPU OS 11_0_1 like Mac OS X) AppleWebK,Mobile/15A402,Tablet,126.98265,37.561,Korea (South),Seoul,Seoul Teukbyeolsi,,energypages.org,,www.pinterest.com,0,0,0,,www.energypages.org
Revenue,668-584-4316,http://www.newone.com,95.56.69.99,169.169.251.24,13-11-2017 18:33,1366 * 768,5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537,Chrome/61.0.3163.100 Safari/537.36,Desktop,9.2038,48.5069,Germany,Reutlingen,Baden-Wuerttemberg,,ee-ip.org/events/detailed/8da8d13c16ac7cce806dd9004fccc5b1/roundtable-on-financing-industrial-energy-efficiency,,www.google.de,0,1,0,,www.ee-ip.org/events/detailed/8da8d13c16ac7cce806dd9004fccc5b1/roundtable-on-financing-industrial-energy-efficiency
