Organisation Name,Telephone Number,Website,Hostname,IP Address,Session Start Date/Time,Monitor Resolution,Operating System,Browser,Device Type,Longitude,Latitude,Country,Town / City,County / State,Registered Address,Entry Page,Keywords,Sources,PPC,Organic,Geolocated,Visit Duration,Page Visits
Paris,"""+33 (0)1 49 52 42 63""",http://en.parisinfo.com/,reverse.completel.net,46.218.202.194,"2017-09-13 10:31:01","1920 * 1080","5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.","Chrome/60.0.3112.113 Safari/537.36",Desktop,2.34107,48.86023,France,Paris,Paris,,ee-ip.org/articles/detailed/45f693332877f04e78387ba85213a1e8/making-existing-lending-processes-drive-energy-efficiency,,t.co,0,0,0,,www.ee-ip.org/articles/detailed/45f693332877f04e78387ba85213a1e8/making-existing-lending-processes-drive-energy-efficiency
"Daimler Ag","""+49 711 17 0""",https://www.daimler.com,pr-svc-em2-016,141.113.11.16,"2017-09-13 09:51:49","1280 * 720","5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .",Firefox,Desktop,9.1818,48.7754,Germany,Stuttgart,Baden-Wuerttemberg,,ee-ip.org,,,0,0,0,,www.ee-ip.org
"Brunel University London",,brunel.ac.uk,134.83.146.159,134.83.146.159,"2017-09-13 09:13:55","1920 * 1080","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/60.0.3112.113 Safari/537.36",Desktop,-2.218,53.454,"United Kingdom",Rusholme,Manchester,,ee-ip.org/articles/detailed/a4f86b23f5289b1cb1ca5e667e72057c/when-are-energy-audits-a-waste-of-money,,www.linkedin.com,0,1,0,,www.ee-ip.org/articles/detailed/a4f86b23f5289b1cb1ca5e667e72057c/when-are-energy-audits-a-waste-of-money
"Anexia Internetdienstleistungs Gmbh","""+43 50 556""",https://www.anexia-it.com/en/,office.anexia.at,188.65.77.77,"2017-09-12 16:07:56","1920 * 1080","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/60.0.3112.90 Safari/537.36 OPR/47.0.2631.71",Desktop,14.30768,46.62364,Austria,"Klagenfurt Am Woerthersee",Kaernten,,energypages.org,,www.itonic.biz,0,0,0,,www.energypages.org
Digimind,"""+ 1 800-510-3790""",http://www.digimind.com/,access-226.83.rev.fr.colt.net,213.41.83.226,"2017-09-12 15:36:59","1280 * 720","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/60.0.3112.113 Safari/537.36",Desktop,5.38322,43.29834,France,Marseille,Bouches-Du-Rhone,,ee-ip.org,,,0,0,0,,"www.ee-ip.org --> www.ee-ip.org/articles"
"Baze Gmbh",,,h-62.96.194.194.host.de.colt.net,62.96.194.194,"2017-09-12 15:03:02","1395 * 930","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063",Desktop,13.4061,52.5192,Germany,Berlin,Berlin,,energypages.org/company/CompanyPage/show/dnv-gl/file/337_Blockchain_and_the_Internet_Of_Energy,,,0,0,0,,www.energypages.org/company/CompanyPage/show/dnv-gl/file/337_Blockchain_and_the_Internet_Of_Energy
"University Of Patras",,upnet.gr,150.140.148.249,150.140.148.249,"2017-09-12 14:30:15","1600 * 900","5.0 (Windows)",Firefox,Desktop,21.74222,38.24778,Greece,Patra,"Dytiki Ellada",,ee-ip.org,,www.google.gr,0,1,0,,www.ee-ip.org
"Omron Corporation","""+31 023 568 1100""",http://www.omron.com,195.33.140.5,195.33.140.5,"2017-09-12 12:46:32","1280 * 720","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/60.0.3112.113 Safari/537.36",Desktop,4.94019,52.30905,Netherlands,Amsterdam,Noord-Holland,,ee-ip.org/articles/detailed-article,,www.google.nl,0,1,0,,www.ee-ip.org/articles/detailed-article
"Sdv-It, Sparda Data Processing Eg","""+49 911 92910""",http://www.sdv-it.de/,195.145.106.126,195.145.106.126,"2017-09-12 12:29:18","1500 * 938","5.0 (Windows NT 6.1; Win64; x64; Trident/7.0; .NE",Firefox,Desktop,11.0768,49.452,Germany,Nuernberg,Bayern,,energypages.org,,,0,0,0,,"www.energypages.org --> www.energypages.org/legal --> www.energypages.org/about --> www.energypages.org --> www.ee-ip.org"
"Universidad Politecnica De Cartagena","968 32 54 00",http://www.upct.es/,pcgabaldon.upct.es,212.128.25.140,"2017-09-12 11:47:25","1067 * 800","5.0 (Windows)",Firefox,Desktop,-0.99129,37.60565,Spain,Cartagena,Murcia,,ee-ip.org,,,0,0,0,,www.ee-ip.org
"North Texas Epitaxy","""+1 972 747 8612""",https://www.ntxepi.com,cpe-74-78-187-124.maine.res.rr.com,74.78.187.124,"2017-09-11 19:21:44","1366 * 768","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/60.0.3112.113 Safari/537.36",Desktop,-69.73095,44.37883,"United States",Augusta,Maine,,energypages.org/company/CompanyPage/show/pepite-sa/file/159_4_case_studies:_how_analytics_deliver_energy_savings_in_pulp_and_paper_industry,,www.google.com,0,1,0,,www.energypages.org/company/CompanyPage/show/pepite-sa/file/159_4_case_studies:_how_analytics_deliver_energy_savings_in_pulp_and_paper_industry
"Sdv-It, Sparda Data Processing Eg","""+49 911 92910""",http://www.sdv-it.de/,195.145.106.126,195.145.106.126,"2017-09-11 13:48:51","1680 * 1050","5.0 (Windows)",Firefox,Desktop,11.0768,49.452,Germany,Nuernberg,Bayern,,energypages.org/company/CompanyPage/show/wattline-gmbh/file/316_DE-_fuer_KMU:_Netzentgeltentwicklung_2016_zu_2017,,www.google.de,0,1,0,,www.energypages.org/company/CompanyPage/show/wattline-gmbh/file/316_DE-_fuer_KMU:_Netzentgeltentwicklung_2016_zu_2017
"Miro Builders, Inc.",203-227-4588,http://www.mirobuilders.com/,ool-addcc1eb.static.optonline.net,173.220.193.235,"2017-09-10 22:32:11","1920 * 1080","5.0 (connectpro; Windows NT 6.1; WOW64; Trident/7",Firefox,Desktop,-73.34415,41.138,"United States",Westport,Connecticut,,energypages.org,,,0,0,0,,www.energypages.org
"National Institute Of Industrial Engineering","""+91 86521 87981""",https://www.nitie.edu/,14.139.108.34,14.139.108.34,"2017-09-09 19:12:21","1366 * 768","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/60.0.3112.113 Safari/537.36",Desktop,72.9014,19.1365,India,"National Institute Of Industrial Engineering",Maharashtra,,ee-ip.org/articles/detailed/ebd1ca27adf3c922bedee93acbbf1960/iot-is-today,,www.google.co.in,0,1,0,,www.ee-ip.org/articles/detailed/ebd1ca27adf3c922bedee93acbbf1960/iot-is-today
"Honeywell International Inc","1 (877) 841-2840",https://www.honeywell.com/,dce-nat152.honeywell.com,199.64.6.152,"2017-09-08 23:11:58","1680 * 1050","5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .",Firefox,Desktop,-74.4816,40.7968,"United States",Morristown,"New Jersey",,energypages.org/company/CompanyPage/show/pepite-sa/file/159_4_case_studies:_how_analytics_deliver_energy_savings_in_pulp_and_paper_industry,,,0,0,0,,www.energypages.org/company/CompanyPage/show/pepite-sa/file/159_4_case_studies:_how_analytics_deliver_energy_savings_in_pulp_and_paper_industry
"Orion Genomics",314-615-6977,http://www.oriongenomics.com/,65.254.97.40,65.254.97.40,"2017-09-08 22:35:54","1920 * 1080","5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebK","Chrome/60.0.3112.101 Safari/537.36",Mac,-90.2694,38.62659,"United States","Saint Louis",Missouri,,ee-ip.org/articles/detailed/c06e4fd53110d99874d3bbfdf7d4d3cb/four-reasons-why-financial-institutions-should-be-active-in-energy-efficiency,,t.co,0,0,0,,www.ee-ip.org/articles/detailed/c06e4fd53110d99874d3bbfdf7d4d3cb/four-reasons-why-financial-institutions-should-be-active-in-energy-efficiency
"Tata Steel Ijmuiden Bv","""+ 31 (0) 251 499111""",http://www.tatasteel.nl,145.8.179.210,145.8.179.210,"2017-09-08 17:47:38","1366 * 768","5.0 (Windows NT 6.3; WOW64; Trident/7.0; .NET4.0E",Firefox,Desktop,4.62501,52.45821,Netherlands,Ijmuiden,Noord-Holland,,energypages.org/company/CompanyPage/show/econ-solutions-gmbh/file/309_Mit_Energie_in_die_vernetzte_Fabrik,,,0,0,0,,www.energypages.org/company/CompanyPage/show/econ-solutions-gmbh/file/309_Mit_Energie_in_die_vernetzte_Fabrik
"University Of Pretoria",,,196.248.161.159,196.248.161.159,"2017-09-08 13:16:55","360 * 640","5.0 (Linux; Android 5.1; HUAWEI TIT-U02 Build/HUA","Chrome/60.0.3112.107 Mobile Safari/537.36",Mobile,28.2184,-25.7313,"South Africa",Pretoria,Gauteng,,energypages.org/company/CompanyPage/show/heatcalc/file/338_Heat_Recovery_on_the_Road_-_Part1_-_Sizing_Up_the_Opportunity,,com.linkedin.android,0,1,0,,www.energypages.org/company/CompanyPage/show/heatcalc/file/338_Heat_Recovery_on_the_Road_-_Part1_-_Sizing_Up_the_Opportunity
"Hofnetz & It Services Gmbh","HOFNETZ &IT SERVICES GMBH",178.19.212.22,178-19-212-22.static.hofnetz.it,178.19.212.22,"2017-09-08 12:01:47","1920 * 1080","5.0 (Windows)",Firefox,Desktop,13.4061,52.5192,Germany,Berlin,Berlin,,energypages.org/company/CompanyPage/show/wattline-gmbh/file/302_ab_2016:_Neue_Foerdermittel_fuer_Energieeffizienz-Massnahmen,,t.co,0,0,0,,www.energypages.org/company/CompanyPage/show/wattline-gmbh/file/302_ab_2016:_Neue_Foerdermittel_fuer_Energieeffizienz-Massnahmen
"Synergy B.V.","""+31 346 590901""",http://www.synergy-events.com/,remote.synergy-events.com,188.200.24.186,"2017-09-08 09:26:55","1920 * 1080","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/60.0.3112.113 Safari/537.36",Desktop,5.04293,52.14494,Netherlands,Maarssen,Utrecht,,ee-ip.org/articles/detailed/9b6b4c4efe5d97fd26896c14fd806f21/new-utility-business-model-leverage-customer-base,,t.co,0,0,0,,www.ee-ip.org/articles/detailed/9b6b4c4efe5d97fd26896c14fd806f21/new-utility-business-model-leverage-customer-base
"Pt Gajah Tunggal Tbk","021 3805916",http://www.gt-tires.com,IP-165-226.nap.net.id,202.59.165.226,"2017-09-08 05:43:06","1366 * 768","5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.","Chrome/60.0.3112.113 Safari/537.36",Desktop,106.8267,-6.1738,Indonesia,Jakarta,"Jakarta Raya",,ee-ip.org/articles/detailed/0644cdbcd749103683c1f8d9d88e3fa9/strategic-investing-in-industrial-energy-efficiency-is-a-major-decision,,t.co,0,0,0,,www.ee-ip.org/articles/detailed/0644cdbcd749103683c1f8d9d88e3fa9/strategic-investing-in-industrial-energy-efficiency-is-a-major-decision
"The World Bank","""+1 202-473-1000""",http://www.worldbank.org/,138.220.101.9,138.220.101.9,"2017-09-07 21:49:22","1920 * 1080","5.0 (Windows NT 10.0; WOW64; Trident/7.0; Touch; ",Firefox,Desktop,-77.0369,38.8951,"United States",Washington,"District Of Columbia",,ee-ip.org/articles/detailed/a4f86b23f5289b1cb1ca5e667e72057c/when-are-energy-audits-a-waste-of-money,,,0,0,0,,"www.ee-ip.org/articles/detailed/a4f86b23f5289b1cb1ca5e667e72057c/when-are-energy-audits-a-waste-of-money --> www.ee-ip.org/articles/detailed/0b4f455a0245de9a2f0c6b3af28b24f8/industry-street-lighting-and-district-energy-launch-of-new-project-to-unlock-access-to-financing"
"Tata Steel Ijmuiden Bv","""+ 31 (0) 251 499111""",http://www.tatasteel.nl,145.8.179.213,145.8.179.213,"2017-09-07 19:50:19","1366 * 768","5.0 (Windows NT 6.3; WOW64; Trident/7.0; .NET4.0E",Firefox,Desktop,4.62501,52.45821,Netherlands,Ijmuiden,Noord-Holland,,energypages.org/company/CompanyPage/show/heatcalc/file/338_Heat_Recovery_on_the_Road_-_Part1_-_Sizing_Up_the_Opportunity,,,0,0,0,,"www.energypages.org/company/CompanyPage/show/heatcalc/file/338_Heat_Recovery_on_the_Road_-_Part1_-_Sizing_Up_the_Opportunity --> www.energypages.org/company/CompanyPage/show/dnv-gl/file/337_Blockchain_and_the_Internet_Of_Energy"
"Herman Miller, Inc.","""+44 (0)845 226 7202""",http://www.hermanmiller.co.uk/,198.62.124.245,198.62.124.245,"2017-09-07 17:29:16","1536 * 864","5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.","Chrome/60.0.3112.113 Safari/537.36",Desktop,-85.962,42.86265,"United States",Zeeland,Michigan,,energypages.org,,www.google.com,0,1,0,,www.energypages.org
"Scholten & Baijings","""+31 (0)20 420 8940""",http://www.scholtenbaijings.com/,static.kpn.net,92.67.60.176,"2017-09-07 16:13:18","2560 * 1440","5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebK","Version/10.1.2 Safari/603.3.8",Mac,5.8629,51.84608,Netherlands,Nijmegen,Gelderland,,energypages.org/company/CompanyPage/show/heatmatrix-group/file/127_Sonac_-_heat_recovery_from_high_corrosive_flue_gas,,www.google.nl,0,1,0,,www.energypages.org/company/CompanyPage/show/heatmatrix-group/file/127_Sonac_-_heat_recovery_from_high_corrosive_flue_gas
"Germany Trade And Invest Gmbh","""+49 30 2000990""",http://www.gtai.de,178.15.35.100,178.15.35.100,"2017-09-07 15:50:39","1920 * 1200","5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.","Chrome/60.0.3112.113 Safari/537.36",Desktop,13.388,52.5155,Germany,Berlin-Mitte,Berlin,,ee-ip.org/articles/detailed/2f50fe2ca1112535a84343aa271e30a4/the-pitfalls-of-led-linear-tubes-and-smart-lighting-systems,,xlcx.r.a.d.sendibm1.com,0,0,0,,www.ee-ip.org/articles/detailed/2f50fe2ca1112535a84343aa271e30a4/the-pitfalls-of-led-linear-tubes-and-smart-lighting-systems
"Slovenske Elektrarne A.S.","0800 111 567",https://www.seas.sk/,web.sepredaj.sk,217.119.117.169,"2017-09-07 15:16:39","1920 * 1080","5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .",Firefox,Desktop,17.36396,48.67653,"Slovak Republic",Senica,Trnavsky,,energypages.org/about,,,0,0,0,,www.energypages.org/about
Sonatrach,"""+213 21 743 087""",http://www.sonatrach.dz/,80.249.75.66,80.249.75.66,"2017-09-07 15:05:10","1920 * 1080","5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.","Chrome/60.0.3112.113 Safari/537.36",Desktop,3.06139,36.745,Algeria,Alger,Alger,,energypages.org/company/CompanyPage/show/heatcalc/file/338_Heat_Recovery_on_the_Road_-_Part1_-_Sizing_Up_the_Opportunity,,www.linkedin.com,0,1,0,,www.energypages.org/company/CompanyPage/show/heatcalc/file/338_Heat_Recovery_on_the_Road_-_Part1_-_Sizing_Up_the_Opportunity
"National Technical University Of Athens",,ntua.gr,aliktw.chemeng.ntua.gr,147.102.82.185,"2017-09-07 14:09:58","1920 * 1080","5.0 (Windows)",Firefox,Desktop,23.71999,37.96999,Greece,Athina,Attiki,,ee-ip.org,,www.google.gr,0,1,0,,"www.ee-ip.org --> www.ee-ip.org/articles --> www.ee-ip.org/partners --> www.ee-ip.org/articles --> www.ee-ip.org --> www.ee-ip.org"
Engie,"""+33 0 3 44 62 43 61""",http://www.engie.com/,83.137.242.27,83.137.242.27,"2017-09-07 12:58:35","1366 * 768","5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.","Chrome/59.0.3071.115 Safari/537.36",Desktop,2.25651,48.89683,France,Courbevoie,Hauts-De-Seine,,energypages.org/company/CompanyPage/show/european-copper-institute/file/322_10_Facts_about_Cogeneration-CHP,,www.linkedin.com,0,1,0,,www.energypages.org/company/CompanyPage/show/european-copper-institute/file/322_10_Facts_about_Cogeneration-CHP
"Engie Electrabel","""+32 78 35 33 33""",https://www.engie-electrabel.be/en/residential,194.29.98.144,194.29.98.144,"2017-09-07 11:29:17","1366 * 768","5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.","Chrome/60.0.3112.90 Safari/537.36",Desktop,4.35249,50.84674,Belgium,Brussels,Brussels,,ee-ip.org/articles/detailed/0644cdbcd749103683c1f8d9d88e3fa9/strategic-investing-in-industrial-energy-efficiency-is-a-major-decision,,t.co,0,0,0,,"www.ee-ip.org/articles/detailed/0644cdbcd749103683c1f8d9d88e3fa9/strategic-investing-in-industrial-energy-efficiency-is-a-major-decision --> www.ee-ip.org/articles --> www.ee-ip.org/articles/detailed/fdac4254efce7435a8bc83a7a4d1669a/digital-platforms-in-the-energy-sector-definition-first-applications --> www.ee-ip.org/articles --> www.ee-ip.org/articles/detailed/fdac4254efce7435a8bc83a7a4d1669a/digital-platforms-in-the-energy-sector-definition-first-applications --> www.ee-ip.org/articles --> www.ee-ip.org/articles --> www.ee-ip.org/articles/detailed/fdac4254efce7435a8bc83a7a4d1669a/digital-platforms-in-the-energy-sector-definition-first-applications --> www.ee-ip.org/articles --> www.ee-ip.org/articles/detailed/0644cdbcd749103683c1f8d9d88e3fa9/strategic-investing-in-industrial-energy-efficiency-is-a-major-decision --> www.ee-ip.org/articles --> www.ee-ip.org/about"
"Kaeser Compressors",877-788-1829,www.kaeser.com/,host170.wtc.gov,65.216.151.170,"2017-09-06 19:48:06","1920 * 1080","5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .",Firefox,Desktop,-77.40293,38.20885,"United States",Fredericksburg,Virginia,,ee-ip.org/articles/detailed/1e5b82080686ae02120cc4a9400ac380/the-4th-utility-compressed-air,,,0,0,0,,www.ee-ip.org/articles/detailed/1e5b82080686ae02120cc4a9400ac380/the-4th-utility-compressed-air
"Tata Steel Ijmuiden Bv","""+ 31 (0) 251 499111""",http://www.tatasteel.nl,145.8.179.201,145.8.179.201,"2017-09-06 18:28:20","1366 * 768","5.0 (Windows NT 6.3; WOW64; Trident/7.0; .NET4.0E",Firefox,Desktop,4.62501,52.45821,Netherlands,Ijmuiden,Noord-Holland,,energypages.org/company/CompanyPage/show/european-copper-institute/file/322_10_Facts_about_Cogeneration-CHP,,,0,0,0,,www.energypages.org/company/CompanyPage/show/european-copper-institute/file/322_10_Facts_about_Cogeneration-CHP
"Ecofys Consultancy","""+49 (0)221 27070-100""",www.ecofys.com/,193.158.9.10,193.158.9.10,"2017-09-06 17:06:41","1920 * 1080","5.0 (Windows)",Firefox,Desktop,7.4653,51.5136,Germany,Dortmund,Nordrhein-Westfalen,,ee-ip.org/articles/detailed-article,,www.google.de,0,1,0,,"www.ee-ip.org/articles/detailed-article --> www.ee-ip.org/nc/business-practice --> www.ee-ip.org/articles/detailed-article"
"York University",,yorku.ca,grad336-024.resnet.yorku.ca,198.96.36.11,"2017-09-06 16:42:18","1366 * 768","5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.","Chrome/60.0.3112.113 Safari/537.36",Desktop,-79.51219,43.70317,Canada,Toronto,Ontario,,energypages.org/company/CompanyPage/show/norsk-energi/file/101_Energy_Management_-_Step_by_Step,,mail.google.com,0,1,0,,www.energypages.org/company/CompanyPage/show/norsk-energi/file/101_Energy_Management_-_Step_by_Step
"S.C.Teb Energy Business S.A.","""+4021 569 84 45""",http://teb.com.ro,mail.teb.com.ro,89.238.206.14,"2017-09-06 16:19:54","1366 * 768","5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.","Chrome/60.0.3112.113 Safari/537.36",Desktop,26.09935,44.43655,Romania,Bucuresti,Bucuresti,,energypages.org/company/CompanyPage/show/european-copper-institute/file/322_10_Facts_about_Cogeneration-CHP,,www.linkedin.com,0,1,0,,www.energypages.org/company/CompanyPage/show/european-copper-institute/file/322_10_Facts_about_Cogeneration-CHP
Sonatrach,"""+213 21 743 087""",http://www.sonatrach.dz/,80.249.75.66,80.249.75.66,"2017-09-06 16:15:00","1920 * 1080","5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.","Chrome/60.0.3112.113 Safari/537.36",Desktop,3.06139,36.745,Algeria,Alger,Alger,,energypages.org/company/CompanyPage/show/european-copper-institute/file/322_10_Facts_about_Cogeneration-CHP,,www.linkedin.com,0,1,0,,www.energypages.org/company/CompanyPage/show/european-copper-institute/file/322_10_Facts_about_Cogeneration-CHP
"Erasmus Universiteit Rotterdam",,eur.nl,cl28f10e33d454.staff.eur.nl,130.115.93.205,"2017-09-06 16:08:17","1536 * 960","5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.","Chrome/60.0.3112.113 Safari/537.36",Desktop,4.41837,51.87036,Netherlands,Rotterdam,Zuid-Holland,,energypages.org/company/CompanyPage/show/european-copper-institute/file/322_10_Facts_about_Cogeneration-CHP,,t.co,0,0,0,,www.energypages.org/company/CompanyPage/show/european-copper-institute/file/322_10_Facts_about_Cogeneration-CHP
"Tata Steel Ijmuiden Bv","""+ 31 (0) 251 499111""",http://www.tatasteel.nl,145.8.179.221,145.8.179.221,"2017-09-06 15:17:51","1366 * 768","5.0 (Windows NT 6.3; WOW64; Trident/7.0; .NET4.0E",Firefox,Desktop,4.62501,52.45821,Netherlands,Ijmuiden,Noord-Holland,,energypages.org/company/CompanyPage/show/dnv-gl/file/337_Blockchain_and_the_Internet_Of_Energy,,,0,0,0,,www.energypages.org/company/CompanyPage/show/dnv-gl/file/337_Blockchain_and_the_Internet_Of_Energy
"Vortice Ltd","01283 492949",http://www.vortice.ltd.uk/,82-68-157-95.dsl.in-addr.zen.co.uk,82.68.157.95,"2017-09-06 15:13:21","1280 * 1024","5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, l","Chrome/60.0.3112.113 Safari/537.36",Desktop,-2.24083,53.44222,"United Kingdom",Manchester,Manchester,"First Floor Beeches House, Eastern Avenue, Burton On Ternt, Staffordshire, DE13 0BB",energypages.org/company/CompanyPage/show/heatcalc/file/250_Dirty_Truth_about_Heat_Exchangers,,,0,0,0,,www.energypages.org/company/CompanyPage/show/heatcalc/file/250_Dirty_Truth_about_Heat_Exchangers
"Universidade De Sao Paulo",,usp.br,143.107.4.202,143.107.4.202,"2017-09-06 15:00:38","1280 * 720","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/60.0.3112.113 Safari/537.36",Desktop,-46.73465,-23.55303,Brazil,Jaguare,"Sao Paulo",,ee-ip.org/articles/detailed/making-existing-lending-processes-drive-energy-efficiency,,paper.li,0,0,0,,"www.ee-ip.org/articles/detailed/making-existing-lending-processes-drive-energy-efficiency --> www.ee-ip.org/articles/detailed/making-existing-lending-processes-drive-energy-efficiency"
"District Energy","""+ 508 366 9339""",http://www.districtenergy.org/,mail.districtenergy.org,100.0.190.154,"2017-09-06 14:53:24","1920 * 1080","5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, l","Chrome/60.0.3112.113 Safari/537.36",Desktop,-71.07203,42.33704,"United States",Boston,Massachusetts,,ee-ip.org/articles/detailed/687e2dc4dbda31742826dfa66a26614c/2-non-legislative-eu-initiatives-for-industrial-energy-efficiency,,t.co,0,0,0,,www.ee-ip.org/articles/detailed/687e2dc4dbda31742826dfa66a26614c/2-non-legislative-eu-initiatives-for-industrial-energy-efficiency
"Kfw, Frankfurt","""+49 69 74310""",https://www.kfw.de/kfw.de.html,193.30.140.137,193.30.140.137,"2017-09-06 14:15:03","1680 * 1050","5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .",Firefox,Desktop,8.6821,50.1109,Germany,"Frankfurt Am Main",Hessen,,ee-ip.org,,www.google.de,0,1,0,,"www.ee-ip.org --> www.ee-ip.org/articles/detailed/fdac4254efce7435a8bc83a7a4d1669a/digital-platforms-in-the-energy-sector-definition-first-applications --> www.ee-ip.org/articles/detailed/9b6b4c4efe5d97fd26896c14fd806f21/new-utility-business-model-leverage-customer-base --> www.ee-ip.org/articles --> www.ee-ip.org/articles/detailed/0644cdbcd749103683c1f8d9d88e3fa9/strategic-investing-in-industrial-energy-efficiency-is-a-major-decision --> www.ee-ip.org/articles --> www.ee-ip.org/articles/detailed/45f693332877f04e78387ba85213a1e8/making-existing-lending-processes-drive-energy-efficiency --> www.ee-ip.org/articles --> www.ee-ip.org/articles/detailed/9b6b4c4efe5d97fd26896c14fd806f21/new-utility-business-model-leverage-customer-base --> www.ee-ip.org --> www.ee-ip.org/articles/detailed/fdac4254efce7435a8bc83a7a4d1669a/digital-platforms-in-the-energy-sector-definition-first-applications --> www.ee-ip.org/articles/detailed/33d4befc6b537b3ba1d3410d162d0233/utility-of-the-future --> www.ee-ip.org/nc/business-practice --> www.energypages.org/company/CompanyPage/show/dnv-gl/file/337_Blockchain_and_the_Internet_Of_Energy"
